"id","item_id","order","size","has_derivative_image","authentication","mime_type","type_os","filename","original_filename","modified","added","stored","metadata"
"4331","4331",NULL,"86911","1","22e3beafbf253e1dc31171362ec57496","application/pdf","PDF document, version 1.6","245c9adc3243217acbfdaff7f903762e.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_014.pdf","2017-12-29 19:55:17","2017-04-17 22:48:27","1","{""mime_type"":""application\/pdf""}"
"4332","4332",NULL,"100128","1","be519571672de149338b3e0857d71800","application/pdf","PDF document, version 1.6","4f544a55738955791bf6da5ad7a9d33b.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_015.pdf","2017-12-29 19:55:17","2017-04-17 22:48:28","1","{""mime_type"":""application\/pdf""}"
"4333","4333",NULL,"222201","1","f1550663708f3ffddf8ac70182189609","application/pdf","PDF document, version 1.6","9769b710923b9dd0ab1feca08f281ca0.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_016.pdf","2017-12-29 19:55:17","2017-04-17 22:48:29","1","{""mime_type"":""application\/pdf""}"
"4334","4334",NULL,"207369","1","d2ea6ebbcc8b88d5f5594e861ddd0f30","application/pdf","PDF document, version 1.6","9d892d8e4e631384a18db75c73898b68.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_017.pdf","2017-12-29 19:55:17","2017-04-17 22:48:31","1","{""mime_type"":""application\/pdf""}"
"4335","4335",NULL,"305649","1","bd016577d3a1cf261ee2be62a8f5f226","application/pdf","PDF document, version 1.6","31866628448ac66877305848fcd62afb.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_018.pdf","2017-12-29 19:55:17","2017-04-17 22:48:33","1","{""mime_type"":""application\/pdf""}"
"4336","4336",NULL,"124962","1","d6256795f2fb3c73faf41e1b88293ca3","application/pdf","PDF document, version 1.6","cbbcafdc0d590977c08e631bf974b75a.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_019.pdf","2017-12-29 19:55:17","2017-04-17 22:48:35","1","{""mime_type"":""application\/pdf""}"
"4337","4337",NULL,"62361","1","c97a53290d7444d1244eff7636824247","application/pdf","PDF document, version 1.6","1f9a797efd563d2cd9b2b1307f0018de.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_020.pdf","2017-12-29 19:55:18","2017-04-17 22:48:36","1","{""mime_type"":""application\/pdf""}"
"4338","4338",NULL,"963324","1","172cc8a3bb4ed76f27c1c6e9b8e818a9","application/pdf","PDF document, version 1.6","ad5f65a0d566bd0cef366ee176f2af61.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_021.pdf","2017-12-29 19:55:18","2017-04-17 22:48:37","1","{""mime_type"":""application\/pdf""}"
"4339","4339",NULL,"110706","1","38ef6e09d936132da690a068cbba9497","application/pdf","PDF document, version 1.6","2cf430ff00cb87f3cc97bb8a5281c789.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_022.pdf","2017-12-29 19:55:18","2017-04-17 22:48:38","1","{""mime_type"":""application\/pdf""}"
"4340","4340",NULL,"126754","1","1a34b8ec096d056a6e47295b2c6504bc","application/pdf","PDF document, version 1.6","cff07cfaf64c5ba640c047e915f50c51.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_023.pdf","2018-10-15 17:48:40","2017-04-17 22:48:39","1","{""mime_type"":""application\/pdf""}"
"4341","4341",NULL,"1148068","1","ba84e49178ae180e3c2fd74e9283e185","application/pdf","PDF document, version 1.6","fe3ddb03260e833239a133bde25c185f.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_024.pdf","2017-12-29 19:55:19","2017-04-17 22:48:41","1","{""mime_type"":""application\/pdf""}"
"4342","4342",NULL,"186479","1","f6ca5e5ba0b5a258b1b2eea4f7c9a2f8","application/pdf","PDF document, version 1.6","5b1e16b423b0513bd412e41b8821e3ee.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_025.pdf","2017-12-29 19:55:19","2017-04-17 22:48:42","1","{""mime_type"":""application\/pdf""}"
"4343","4343",NULL,"192186","1","9bdaa3002f46a8163bc1b5a1c608ff07","application/pdf","PDF document, version 1.6","3a746e88a27f6fd54d714da8bf7c085f.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_026.pdf","2017-12-29 19:55:19","2017-04-17 22:48:44","1","{""mime_type"":""application\/pdf""}"
"4344","4344",NULL,"54892","1","279adc3bd6ec9145d8ac5a41e35b38f1","application/pdf","PDF document, version 1.6","ce0c3fbe8a9e396194a7874c83148405.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_027.pdf","2017-12-29 19:55:19","2017-04-17 22:48:45","1","{""mime_type"":""application\/pdf""}"
"4345","4345",NULL,"130236","1","6291dfd8617edbd78cf19d7215562778","application/pdf","PDF document, version 1.6","a5fb0470105c72f8b07a7739bd99baa8.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_028.pdf","2017-12-29 19:55:20","2017-04-17 22:48:46","1","{""mime_type"":""application\/pdf""}"
"4346","4346",NULL,"206646","1","a8d898bc9f72fecd895adfb37e8c8079","application/pdf","PDF document, version 1.6","052cbbc35f620da4c7cf819e3731f484.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_029.pdf","2017-12-29 19:55:20","2017-04-17 22:48:47","1","{""mime_type"":""application\/pdf""}"
"4347","4347",NULL,"150068","1","4b46579365eccc374dce5cd2be4dbcd2","application/pdf","PDF document, version 1.6","fea111557199e5d8eee97da69098692b.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_030.pdf","2017-12-29 19:55:20","2017-04-17 22:48:49","1","{""mime_type"":""application\/pdf""}"
"4348","4348",NULL,"156621","1","d84eb74bc4b4cb600d55d2037cba343c","application/pdf","PDF document, version 1.6","53edba457f450c22166dce3b9a9bfcd0.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_031.pdf","2017-12-29 19:55:20","2017-04-17 22:48:51","1","{""mime_type"":""application\/pdf""}"
"4349","4349",NULL,"69213","1","1fb7cf75120bc87b6845334f5c91e8e9","application/pdf","PDF document, version 1.6","bd0fe45d468897966e842234e7f5ef02.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_032.pdf","2017-12-29 19:55:20","2017-04-17 22:48:52","1","{""mime_type"":""application\/pdf""}"
"4350","4350",NULL,"132067","1","488c8c7d21d09a143869a27cdb017c93","application/pdf","PDF document, version 1.6","e5c61a49c66dafff3fd37e253baf1e5b.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_033.pdf","2018-10-15 18:29:46","2017-04-17 22:48:53","1","{""mime_type"":""application\/pdf""}"
"4351","4351",NULL,"165471","1","df01f6331395f64abff451e79e5cf865","application/pdf","PDF document, version 1.6","25c77f679d40c5b47f98b5e77f8ea57c.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_034.pdf","2017-12-29 19:55:21","2017-04-17 22:48:54","1","{""mime_type"":""application\/pdf""}"
"4352","4352",NULL,"61568","1","8312dc59eb8fb9552d4b05672214053e","application/pdf","PDF document, version 1.6","cdc12517efc33762ab9f0130cd28840e.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_035.pdf","2017-12-29 19:55:21","2017-04-17 22:48:57","1","{""mime_type"":""application\/pdf""}"
"4353","4353",NULL,"119338","1","93d54165def548047701f0c592d278d3","application/pdf","PDF document, version 1.6","af34c76da857c2b90bf0a7c86251a764.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_036.pdf","2018-10-15 18:09:45","2017-04-17 22:48:58","1","{""mime_type"":""application\/pdf""}"
"4354","4354",NULL,"57687","1","dab6ac3b55379a7ba2fd4532274fa683","application/pdf","PDF document, version 1.6","04a2afe4ac6ee18f4c065541a8984f07.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_037.pdf","2017-12-29 19:55:22","2017-04-17 22:48:59","1","{""mime_type"":""application\/pdf""}"
"4355","4355",NULL,"86422","1","5d180e40416d54553cfb32770fbb9891","application/pdf","PDF document, version 1.6","5dd087019ba18e914d3c1752981abc0c.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_038.pdf","2017-12-29 19:55:22","2017-04-17 22:49:00","1","{""mime_type"":""application\/pdf""}"
"4356","4356",NULL,"152067","1","ae2c6acd4a5fee2195b49017b0d784da","application/pdf","PDF document, version 1.6","878ed97aa8a45949f9c1b1385efe6ee7.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_039.pdf","2017-12-29 19:55:22","2017-04-17 22:49:01","1","{""mime_type"":""application\/pdf""}"
"4357","4357",NULL,"173054","1","644dad52a04b5f79ce6a3454a55368b2","application/pdf","PDF document, version 1.6","a56eb728a64b1193d52765b09e3a935d.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_040.pdf","2017-12-29 19:55:22","2017-04-17 22:49:03","1","{""mime_type"":""application\/pdf""}"
"4358","4358",NULL,"110773","1","fdb9d7fd9334377e4752426e24290407","application/pdf","PDF document, version 1.6","fe52e4f40baadfb03b1513aefa677d34.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_041.pdf","2017-12-29 19:55:22","2017-04-17 22:49:04","1","{""mime_type"":""application\/pdf""}"
"4359","4359",NULL,"115798","1","a89cc7ae5a559db463d062ac586d9070","application/pdf","PDF document, version 1.6","ec5e8b2f81913ca46f945a1796e4da10.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_042.pdf","2017-12-29 19:55:23","2017-04-17 22:49:05","1","{""mime_type"":""application\/pdf""}"
"4360","4360",NULL,"59325","1","3d1bb04b5b86f4478f78af5701a65670","application/pdf","PDF document, version 1.6","ee425d2d304185b2242f031f703dd7df.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_043.pdf","2017-12-29 19:55:23","2017-04-17 22:49:06","1","{""mime_type"":""application\/pdf""}"
"4361","4361",NULL,"142221","1","cbe71ad228fc3725cb4c09c5867fce0f","application/pdf","PDF document, version 1.6","cc26b22f847c5015055dc32252ee8dea.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_044.pdf","2017-12-29 19:55:23","2017-04-17 22:49:07","1","{""mime_type"":""application\/pdf""}"
"4362","4362",NULL,"53846","1","3e1bc9fd0fb87d53654b9718c177bce6","application/pdf","PDF document, version 1.6","d7d0cd6ef5611c453b6129e0370a830c.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_045.pdf","2017-12-29 19:55:23","2017-04-17 22:49:08","1","{""mime_type"":""application\/pdf""}"
"4363","4363",NULL,"125251","1","e9a98961e9b8769ce79c2584be9ed17f","application/pdf","PDF document, version 1.6","eebf5ea3e10f418af62ff47a40d9db95.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_046.pdf","2017-12-29 19:55:23","2017-04-17 22:49:09","1","{""mime_type"":""application\/pdf""}"
"4364","4364",NULL,"51286","1","a5d287c25d48afeaa0598a47e0ca21ed","application/pdf","PDF document, version 1.6","4683850af3ccff7eb6fbdc771771e863.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_047.pdf","2018-10-15 17:45:44","2017-04-17 22:49:11","1","{""mime_type"":""application\/pdf""}"
"4365","4365",NULL,"146211","1","796606a29748806ca31a11ee6cb1bc6c","application/pdf","PDF document, version 1.6","6e3f2cbb7f998617dbfd60856902148a.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_048.pdf","2018-10-15 17:54:02","2017-04-17 22:49:12","1","{""mime_type"":""application\/pdf""}"
"4366","4366",NULL,"208926","1","257f9c7449e046dc07c341aa5a63fb48","application/pdf","PDF document, version 1.6","dcd00d6a6ffcaf40063c0c288d78e31e.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_049.pdf","2017-12-29 19:55:24","2017-04-17 22:49:13","1","{""mime_type"":""application\/pdf""}"
"4367","4367",NULL,"56121","1","0b5728a6ae4eb53926d3f8231763acd3","application/pdf","PDF document, version 1.6","7b9a7378e17315958b01349efd53a023.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_050.pdf","2017-12-29 19:55:24","2017-04-17 22:49:15","1","{""mime_type"":""application\/pdf""}"
"4368","4368",NULL,"62107","1","93c970272bd108db9f4b23edf4305599","application/pdf","PDF document, version 1.6","50aa4e7611a91e4d4e3c2f16ab63c5b6.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_051.pdf","2017-12-29 19:55:24","2017-04-17 22:49:16","1","{""mime_type"":""application\/pdf""}"
"4369","4369",NULL,"129970","1","985dd30816a7b851dce94a52ebe5ebfc","application/pdf","PDF document, version 1.6","4aea85cb88773920c5d1460c1e0e02f5.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_052.pdf","2017-12-29 19:55:25","2017-04-17 22:49:17","1","{""mime_type"":""application\/pdf""}"
"4370","4370",NULL,"379709","1","b4565e809bc929b00682ba6d21de4252","application/pdf","PDF document, version 1.6","396aaae3f971c921e79660f5d9c8bfe9.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_053.pdf","2017-12-29 19:55:25","2017-04-17 22:49:18","1","{""mime_type"":""application\/pdf""}"
"4371","4371",NULL,"110936","1","6dd8cfcbd6303f03bf4040abab016d2f","application/pdf","PDF document, version 1.6","30887062523e9b2f205db13b4db14a20.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_054.pdf","2017-12-29 19:55:25","2017-04-17 22:49:20","1","{""mime_type"":""application\/pdf""}"
"4372","4372",NULL,"229348","1","f50af75623f6dacbad1bb7e84304f14d","application/pdf","PDF document, version 1.6","300ccbb4894c5bf6cb55e6c81f22249d.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_055.pdf","2017-12-29 19:55:25","2017-04-17 22:49:21","1","{""mime_type"":""application\/pdf""}"
"4373","4373",NULL,"127764","1","9291006215ac40972955c8359e7b6377","application/pdf","PDF document, version 1.6","4c452828825f9f59140f05d91a576912.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_056.pdf","2017-12-29 19:55:25","2017-04-17 22:49:22","1","{""mime_type"":""application\/pdf""}"
"4374","4374",NULL,"129299","1","57cfc28f4e737dc1c73327898b1fd675","application/pdf","PDF document, version 1.6","ad4f6b5b0e0aaa77ac6bd9e26bd45f3f.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_057.pdf","2017-12-29 19:55:26","2017-04-17 22:49:23","1","{""mime_type"":""application\/pdf""}"
"4375","4375",NULL,"212071","1","2b830526d85ee5fae7b5fd39c2c1ebc2","application/pdf","PDF document, version 1.6","f96ef4e4d9d23994eebd950a0f4ded64.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_058.pdf","2017-12-29 19:55:26","2017-04-17 22:49:24","1","{""mime_type"":""application\/pdf""}"
"4376","4376",NULL,"196049","1","1b89a5312e1cd0d4f7baa2c49568fad5","application/pdf","PDF document, version 1.6","d31cf5894c57190b346dc3563007f53f.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_059.pdf","2017-12-29 19:55:26","2017-04-17 22:49:26","1","{""mime_type"":""application\/pdf""}"
"4377","4377",NULL,"612275","1","4d5fd374a43e6fe6442e7c759ade4282","application/pdf","PDF document, version 1.6","4eb0073ad12af0f99a4f641fc84bca1d.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_060.pdf","2017-12-29 19:55:26","2017-04-17 22:49:27","1","{""mime_type"":""application\/pdf""}"
"4378","4378",NULL,"139936","1","110c1e39c93fec91adb3c0d90f10ebde","application/pdf","PDF document, version 1.6","027d54e45a904bb800c96db7efcafac7.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_061.pdf","2017-12-29 19:55:26","2017-04-17 22:49:28","1","{""mime_type"":""application\/pdf""}"
"4379","4379",NULL,"187341","1","e51fa66bd05e6f26ebc1716cbe669ad6","application/pdf","PDF document, version 1.6","a42ae58aca11e770ff7f03949e10d5ba.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_062.pdf","2017-12-29 19:55:27","2017-04-17 22:49:30","1","{""mime_type"":""application\/pdf""}"
"4380","4380",NULL,"869873","1","3a7498ffb213dd35fd656bb9478e27fe","application/pdf","PDF document, version 1.6","f08ce655d18fc696efd7bf593ecb75c4.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_063.pdf","2017-12-29 19:55:27","2017-04-17 22:49:31","1","{""mime_type"":""application\/pdf""}"
"4381","4381",NULL,"158807","1","b4473ee0001c51df3ba4db56f52cd923","application/pdf","PDF document, version 1.6","382c79773f1d7270d1235162291a68de.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_064.pdf","2017-12-29 19:55:27","2017-04-17 22:49:34","1","{""mime_type"":""application\/pdf""}"
"4382","4382",NULL,"247275","1","3a1ab2c116e8e6aafcb5d623327ce3f7","application/pdf","PDF document, version 1.6","19e36ef1f92f44b7b56eb1a4340edae4.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_029_065.pdf","2017-12-29 19:55:27","2017-04-17 22:49:35","1","{""mime_type"":""application\/pdf""}"
"4383","4383",NULL,"14304855","1","d95ba03c4f38c128f23e15df68b49464","application/pdf","PDF document, version 1.6","6c14d2a3a6d235583871592d7701f86a.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030.pdf","2017-12-29 19:55:28","2017-04-17 22:49:36","1","{""mime_type"":""application\/pdf""}"
"4384","4384",NULL,"62323","1","7e290f9f901a3bcba5b64f74a24fc3e2","application/pdf","PDF document, version 1.6","f7a68ab5d7bc12937f8ccc136acd7c34.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_001.pdf","2017-12-29 19:55:28","2017-04-17 22:49:38","1","{""mime_type"":""application\/pdf""}"
"4385","4385",NULL,"131869","1","f82692122d8169dda37d4d7b36db7ec2","application/pdf","PDF document, version 1.6","28a03e0d89824c9cd80de4dde307accb.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_002.pdf","2017-12-29 19:55:28","2017-04-17 22:49:39","1","{""mime_type"":""application\/pdf""}"
"4386","4386",NULL,"124514","1","8c3be84804da6b2ebbd77b1da3a6456b","application/pdf","PDF document, version 1.6","462da0343ab3d6bc5a61c17bb6f928e7.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_003.pdf","2017-12-29 19:55:28","2017-04-17 22:49:41","1","{""mime_type"":""application\/pdf""}"
"4387","4387",NULL,"142093","1","6a761e6c49ee31fc66524741e3f8b669","application/pdf","PDF document, version 1.6","8f00e7e66827584dacb6360a2adaa9d2.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_004.pdf","2017-12-29 19:55:29","2017-04-17 22:49:42","1","{""mime_type"":""application\/pdf""}"
"4388","4388",NULL,"161337","1","ee6e7859bde34347ad337b5b3242a917","application/pdf","PDF document, version 1.6","95ea8c79535257119a3c8f4f1a772e1f.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_005.pdf","2017-12-29 19:55:29","2017-04-17 22:49:43","1","{""mime_type"":""application\/pdf""}"
"4389","4389",NULL,"225474","1","a97f0a5634e4fe9a8122f252f4097d54","application/pdf","PDF document, version 1.6","73f5342130c6bb490157acb8bae797c8.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_006.pdf","2017-12-29 19:55:29","2017-04-17 22:49:44","1","{""mime_type"":""application\/pdf""}"
"4390","4390",NULL,"440719","1","4aa0ffedf739d669ad851f1c979491ee","application/pdf","PDF document, version 1.6","5e181f6aa3c130013ce67d95e9b74bd2.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_007.pdf","2017-12-29 19:55:29","2017-04-17 22:49:46","1","{""mime_type"":""application\/pdf""}"
"4391","4391",NULL,"154524","1","1a119c61003604990a254cd2995a22e2","application/pdf","PDF document, version 1.6","da181665914db0337e4b056db952dcad.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_008.pdf","2017-12-29 19:55:29","2017-04-17 22:49:47","1","{""mime_type"":""application\/pdf""}"
"4392","4392",NULL,"448938","1","6cbd68508a40fc68b155f45012e5de56","application/pdf","PDF document, version 1.6","7a276daadb440ef4255067aa23aa48fb.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_009.pdf","2017-12-29 19:55:30","2017-04-17 22:49:49","1","{""mime_type"":""application\/pdf""}"
"4393","4393",NULL,"489839","1","4429d57d0a8051cfb3611c77cef431ed","application/pdf","PDF document, version 1.6","748311e2fc587a771ad31a7a64e50f99.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_010.pdf","2017-12-29 19:55:30","2017-04-17 22:49:50","1","{""mime_type"":""application\/pdf""}"
"4394","4394",NULL,"128747","1","18f82ccacfb1f04b18365f368b226eb3","application/pdf","PDF document, version 1.6","8a57f1b40983e5998449073e2b11b7b2.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_011.pdf","2017-12-29 19:55:30","2017-04-17 22:49:52","1","{""mime_type"":""application\/pdf""}"
"4395","4395",NULL,"114298","1","6ff4515db1027584e761bc5b5b8b2d2d","application/pdf","PDF document, version 1.6","72ac8d8adbdbb1db6977810aeca7e1b7.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_012.pdf","2017-12-29 19:55:30","2017-04-17 22:49:53","1","{""mime_type"":""application\/pdf""}"
"4396","4396",NULL,"135163","1","804fd1a489d92247b6cfa68a664dcdbd","application/pdf","PDF document, version 1.6","adfa0bcb87f7c2b30de6c23fd1183476.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_013.pdf","2018-10-15 17:43:07","2017-04-17 22:49:54","1","{""mime_type"":""application\/pdf""}"
"4397","4397",NULL,"120643","1","bf81fb5a954aba019c61a967ceb387c8","application/pdf","PDF document, version 1.6","21b74ee9293492519cfc971f95622416.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_014.pdf","2017-12-29 19:55:31","2017-04-17 22:49:56","1","{""mime_type"":""application\/pdf""}"
"4398","4398",NULL,"147806","1","31334d4977feaa3ffba83bc703470878","application/pdf","PDF document, version 1.6","5579b85641d363cf20abacb2fadd1a4c.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_015.pdf","2017-12-29 19:55:31","2017-04-17 22:49:57","1","{""mime_type"":""application\/pdf""}"
"4399","4399",NULL,"47074","1","03cd0c785a1afeea3ddbafaa6fa62ec8","application/pdf","PDF document, version 1.6","bf69f5d6ddb1b49fb51fdd198c67ed13.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_016.pdf","2017-12-29 19:55:31","2017-04-17 22:49:59","1","{""mime_type"":""application\/pdf""}"
"4400","4400",NULL,"77210","1","4e75065035269b85ccae8b216f82104c","application/pdf","PDF document, version 1.6","0891dcef22fb5c2d7792d6eabb009cfa.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_017.pdf","2017-12-29 19:55:32","2017-04-17 22:50:00","1","{""mime_type"":""application\/pdf""}"
"4401","4401",NULL,"136385","1","2c49b00c99dc74c0ac62aaafef2794f9","application/pdf","PDF document, version 1.6","2c40d4e5cc33880198e54ab57cbbc1a4.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_018.pdf","2018-10-15 17:52:42","2017-04-17 22:50:01","1","{""mime_type"":""application\/pdf""}"
"4402","4402",NULL,"307601","1","7f0fc7de002885891b4c27ac5cb813e1","application/pdf","PDF document, version 1.6","feb3d593f8dafb3dbd84bd08799a4aae.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_019.pdf","2018-10-15 18:20:00","2017-04-17 22:50:02","1","{""mime_type"":""application\/pdf""}"
"4403","4403",NULL,"189901","1","77c8f23b71c9c13e8feccc4e266844f2","application/pdf","PDF document, version 1.6","2022e557338d3450acdcfb558b70523e.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_020.pdf","2017-12-29 19:55:32","2017-04-17 22:50:03","1","{""mime_type"":""application\/pdf""}"
"4404","4404",NULL,"61445","1","fd623744bffe9e34efc927c8f2db8047","application/pdf","PDF document, version 1.6","a33bd2f3b61a62da9d8dadd1e987ae71.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_021.pdf","2017-12-29 19:55:32","2017-04-17 22:50:05","1","{""mime_type"":""application\/pdf""}"
"4405","4405",NULL,"138490","1","ca638458cd971ddf6c50ccae313ca343","application/pdf","PDF document, version 1.6","7f9f08eab105d60d6cd72cb63ef16887.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_022.pdf","2017-12-29 19:55:33","2017-04-17 22:50:06","1","{""mime_type"":""application\/pdf""}"
"4406","4406",NULL,"146798","1","0b2b3b884277536dfd45490cded384de","application/pdf","PDF document, version 1.6","c02f2a5df1cb50a3eeeb6dff2726d6fb.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_023.pdf","2017-12-29 19:55:33","2017-04-17 22:50:07","1","{""mime_type"":""application\/pdf""}"
"4407","4407",NULL,"93926","1","f8b9e4e977c81573fa3852dfdd0724de","application/pdf","PDF document, version 1.6","a16c7a6b34555e880443426f1b65f873.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_024.pdf","2017-12-29 19:55:33","2017-04-17 22:50:09","1","{""mime_type"":""application\/pdf""}"
"4408","4408",NULL,"118818","1","ac5d2922238cbfba35cb2efe2f567ed7","application/pdf","PDF document, version 1.6","9b86c5debef0fc5a2d4b7e91e2d0fcc3.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_025.pdf","2017-12-29 19:55:33","2017-04-17 22:50:13","1","{""mime_type"":""application\/pdf""}"
"4409","4409",NULL,"60362","1","62c939cbb60ba1bacbae7bf48644e9ee","application/pdf","PDF document, version 1.6","aced475c0b6f0e969aa0505498b3d407.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_026.pdf","2017-12-29 19:55:33","2017-04-17 22:50:14","1","{""mime_type"":""application\/pdf""}"
"4410","4410",NULL,"495924","1","d18d63b2a43df2f60f943ee5b073a4cd","application/pdf","PDF document, version 1.6","0c8a089bfcd5fd287194e7c4c20d0fc3.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_012_030_027.pdf","2017-12-29 19:55:34","2017-04-17 22:50:15","1","{""mime_type"":""application\/pdf""}"
